doc_id	text	is_variable	variable	uuid
TAQKHA	Die höchste Wahlbeteiligung findet man in der Altersgruppe der 60- bis 70-jährigen Wahlberechtigten. 	0	No	fb9d3c0d-47fb-4460-a1ea-568e894549e2
HBNVVBM	Eine Auswertung der Allgemeinen Bevölkerungsumfrage der Sozialwissenschaften zeigt, dass in Deutschland zuletzt nur noch jeder fünfte Arbeitnehmer gewerkschaftlich organisiert war. 	0	NoSkip	52eee12b-004d-42ef-82f1-1bd1bc050687
ALJCOL	"Mit dem PC beschäftigen sich 66% der Befragten ""nie"" (täglich: 12,4% und mindestens 1x pro Woche: 9%) und das Surfen im Internet ist 86% der Nennungen auf die Kategorie ""nie"" noch weniger verbreitet (täglich: 2,7% und mindestens 1x pro Woche: 4,5%)."	0	NoSkip	d0751047-a755-4ddc-997f-d61926b1e550
TQVSTD	Denn vergleicht man die Einschätzungen der Befragten zur Religiosität der Eltern mit deren eigener Bethäufigkeit, verwischt der prägende Einfluss des Elternhauses ein wenig.	1	740-Yes,742-Yes,736-No	bc2ecaf4-4efb-4e91-93e0-58555f863705
GQZEMC	In die Analyse zur Bildungsmobilität werden somit “Höchster Bildungsabschluss, Befragte(r)“ und „Höchster Bildungsabschluss, Vater“ aufgenommen.	0	No	cc330cbf-72ad-4b6a-93a6-6414cc489548
NEGGBA	Im Vergleich zum ALLBUS 2008 fallen die Mittelwerte der Verbraucherinsolvenzstichprobe durchweg höher aus, die Schuldner sind also anomischer eingestellt als die Allgemeinbevölkerung.	0	No	ea52bcd9-a20d-45d4-bc1d-3caab23bacaa
LAWXJA	Ein Teil der Beschäftigten aus der Alterskohorte der 41- bis 50-Jährigen, die 1994 bis 2000 und auch 2002 bis 2006 am höchsten organisiert waren, ist nach und nach in die Alterskohorte der über 50-Jährigen gewandert.	0	NoSkip	4ec24e80-7eac-45fe-96fa-2f8b1803e7e4
JEWJU2	 Die psychologische Kategorie der Zentralität der Religiosität schließlich ist bei den über 60-Jährigen wesentlich höher ausgeprägt: Unter ihnen finden sich im Vergleich zu jüngeren Kohorten und zur Gesamtbevölkerung mit 28% die meisten der innerhalb des Modells sogenannten ‚Hochreligiösen‘. 	0	No	d639a9b5-5502-4703-ac5b-e27f21c3aa3b
YYH7G1	 Als abhängige Variable und Maß für das subjektive Wohlbefinden wurde dabei die im ALLBUS 2010 erstmals erhobene Lebenszufriedenheit verwendet. 	1	545-Yes,495-No	573727a8-de41-4701-be40-5cc89ad76622
BFRLPR	Ordnet sich eine Person nicht mehr der Unterschicht, sondern der Mittelschicht zu, erhöht sich die Wahrscheinlichkeit, dass diese Person ihre eigene wirtschaftliche Lage gut und die allgemeine wirtschaftliche Lage schlechter beurteilt, um 9,5 Prozentpunkte (0,095), also von 40% auf 49,5%.	1	151-Yes,150-No,201-No	0a63d58b-25e1-44e3-8bd1-4b3731bc194c
HR5JMA	 Damals war der Anteil der hier Zustimmenden unter den Befragten mit Abitur deutlich niedriger als unter den Hauptschulabsolventen (mit 56% gegenüber 84% um 28 Prozentpunkte im Westen und mit 51 % gegenüber 87 % sogar um 36 Prozentpunkte im Osten).	0	No	37fbefc2-7b97-4190-bc08-341276720b02
HBNVVBM	Dabei besteht ein West-Ost-Gefälle.	0	No	c72a0220-d753-4852-8e32-5344d1c0575f
BVYIFS	Regional citizenship müsste sich also in Österreich und Deutschland trotz der unitarischen Förderalismuskonzeption behaupten und politische Perspektiven bieten.	0	No	58d2f6e4-1ee8-448a-97f3-c7aa919ae8bc
TQVSTD	Der Artikel zeigt anhand von Daten der ALLBUS-Befragung 20021 - aus denen wir ausgewählt und Schaubilder erstellt haben - auf, dass sich beide Phänomene (und eine Reihe weiterer Fragen) klären lassen, wenn der Zusammenhang zwischen Religiosität und Geburtenverhalten berücksichtigt wird.	0	No	d1983a57-abff-4221-8dec-1b4adb826982
RSDCYN	"Die Variable zu Konfessionen (V188 im Allbus 2012) habe ich ebenfalls auf zwei Kategorien reduziert und meine Variable religion erhalten mit ""0-kein Mitglied einer Religionsgemeinschaft"" und ""1-Mitglied einer Religionsgemeinschaft""."	0	NoSkip	e23b34f6-c241-4553-a670-5c433b698467
OEZUSL	Ein Blick auf die Mitgliederstruktur zeigt, dass die Organisationsneigung zwar gering ist, zwischen verschiedenen Beschäftigtengruppen aber auch deutliche Unterschiede bestehen (siehe Tabelle).	0	No	91431e49-33e6-4f13-92b3-53ba244f8200
GCXAVY	Schließlich ist in allen fünf Studien das Heiratsalter der Befragungsperson bekannt, das sich in allen Studien aus dem Heiratsjahr und aus dem Geburtsjahr der Befragungsperson erschließt.	0	No	ee3c9305-980e-4d59-bf70-e35023229cb3
RSM5HH-LPKUTF	 Hinsichtlich des Redistributionskontextes stimmten auch in der ALLBUS 2008 immerhin gut zwei Drittel (68,1 %) der Befragten einer Umverteilung zu Gunsten „einfacher Leute“ zu. 	0	No	48d94bb0-be4e-4575-b84b-06ffa2164258
CCDOYV	Diese Unterschiede gelten insbesondere für die Mittelschicht, da sie in der Gesamtbevölkerung schwächer ausfallen. 	0	No	db3d11ba-3461-4613-af43-1fb2535d7050
GCXAVY	Ist dies der Fall, wird die Ehe als Folgeehe gekennzeichnet.	0	No	e864037e-4eca-4a3f-908e-b5b8cb56238c
GZKVIZ	Seit Oktober 2014 hatten sich in Dresden immer mehr Menschen unter diesem sperrigen Motto versammelt. 	0	No	e9f70b0c-b270-4bcc-9cea-0afdc2f3a9dd
GQZEMC	Globalisierung und Technisierung verändern zunehmend die Berufswelt, große sektorale Verschiebungen finden in der Arbeitswelt statt. 	0	No	fec53d5f-0f9c-4916-b4c0-fc17620cc03a
HBNVVBM	Unklar ist, ob Gewerkschaftsmitglieder Einkommensunterschieden eine geringere Motivationswirkung zuschreiben als die nichtorganisierten Arbeitnehmer.	0	NoSkip	385ec9de-5e54-4d9b-a803-94f34c761912
LAWXJA	Abbildung 3 zeigt, dass sich dies auch in der Altersstruktur der Gewerkschaftsmitglieder widerspiegelt.	0	No	252fb8ad-5181-481f-b5a0-2dd3279d1930
TQVSTD	Geradezu eine „klassische“ Annahme der Säkularisierungstheorien besteht zudem in der Vermutung, dass höhere Bildung auch zu abnehmender Religiosität führe.	0	No	8f0cb68a-b615-47ca-8b31-99c37178767c
NEGGBA	Dies könnte auf ein höheres politisches Engagement schließen.	0	No	2a5874cf-c02e-4126-b684-7d7b9d74c787
CCDOYV	Der Artikel untersucht die Einstellungen in der Mittelschicht zu sozialer Absicherung. 	0	No	facaa96a-3b27-463a-bd20-53b996eeea78
RSDCYN	"Zunächst habe ich diejenigen Variablen, die bereits im Allbus Datensatz binär waren, ebenfalls mit ""0"" und ""1"" codiert."	0	No	349a3bb1-d74b-478d-bfb9-32e3ed845df9
CCDOYV	Die zweite Frage lautet:„Der Staat muss dafür sorgen, dass man auch bei Krankheit, Not, Arbeitslosigkeit und im Alter ein gutes Auskommen hat“.	1	182-Yes,181-No,183-No	06a5e539-107d-4d5b-a6a2-5243838f286d
715HPH	 Nach einer zusammenfassenden Deutung werden einige Überlegungen angestellt, wie die katholische Kirche in Deutschland auf diese Herausforderungen antworten sollte. 	0	No	df870d75-9e6b-40a7-9b4c-beb5369af9a8
GCXAVY	Zum Altersabstand liegen hingegen nur für die Ehen aus dem GGS, aus der Teilstichprobe LV2 der Lebensverlaufsstudie, aus der Mannheimer Scheidungsstudie und aus dem SOEP verwertbare Informationen vor.	0	No	33ebfd90-97aa-478d-b4b0-fc6d5947388d
715HPH	" Da sprechen die einen, zum Beispiel der Religionspädagoge Georg Langenhorst mit Blick auf die Gegenwartsliteratur, von einer ""neuen Unbefangenheit im Umgang mit Religion"" und einer ""Wiederentdeckung der Religion, auch des Christentums"". "	0	No	d13f5fb7-e298-4a38-a56d-3173e851c225
ALJCOL	Die Frage ist, inwieweit dies als Problem gesehen wird.	0	No	f3ca1122-7dea-420c-94c1-11606a3a2769
YZTDWQ	Die Befragten wurden gebeten, für alle 11 Items jeweils anzukreuzen wie viel sie persönlich von den aufgelisteten „verschiedenen religiösen und übersinnlichen Richtungen und Praktiken“, halten, sofern sie diese aus eigener Erfahrung oder dem Namen nach kennen.	0	NoSkip	4548aa67-ace6-4b91-a2fd-6501c4ff09f8
JEWJU2	 In diesem Research Report wird der aktuelle, für die Praktische Theologie relevante Forschungsstand zum Themenbereich von Religion und Alter vorgestellt, wie er sich in der deutschsprachigen Debatte darstellt. 	0	No	bbf0451c-da26-4cd4-9f4b-f9b0e562b783
HN55EX	 Wie korrespondieren diese empirischen Beobachtungen mit den Sozialpolitikkonzeptionen und den in ihnen eingelagerten Gerechtigkeitsmodellen? 	0	No	958f1447-81ed-4aa6-b70c-2e1bf39beb5d
RYQOVR	Über die Hälfte der jüngeren Befragten geben an, dass ein Schwangerschaftsabbruch nicht verboten sein solle, bei den älteren sind es nur etwas mehr als ein Drittel der Befragten.	1	385-Yes,329-Yes,383-No	6d8f3793-e930-474a-8fc4-eddb90ff015e
LAWXJA	Diese Frauendomänen dürften auch künftig mehr Beschäftigung aufbauen als das Produzierende Gewerbe und der primäre Sektor, wo vor allem Männer beschäftigt sind.	0	No	1ac3a885-f196-47b5-a25e-91dc9bed2353
WEGIYK	Schon mit Blick auf die Dimension der institutionalisierten Religiosität (die in der Soziologie des Christentums auch unter dem Begriff Kirchlichkeit gefasst werden kann), hier abgebildet anhand der Indikatoren Konfessionszugehörigkeit, Kirchgangshäufigkeit und Vertrauen in die Institution Kirche, wird deutlich, dass die Region Ostmittel- und Osteuropa nicht als homogene Einheit aufgefasst werden kann (Tabelle 1).	1	221-Yes,222-Yes,732-Yes,735-Yes,736-No	5a4801e6-8b6c-4e98-9d0b-93cc29e5251d
TQVSTD	In getrennten Diskursen werden derzeit in Wissenschaften und Gesellschaft zwei Themen immer wieder diskutiert: der demographische Wandel und die „Wiederkehr der Religionen“. 	0	No	eec6ce42-b448-4a29-93da-a538b17e07f5
RSM5HH-LPKUTF	 Entsprechend erschien im Jahre 2004 56,4 % der deutschen Bevölkerung die bestehende Ungleichheit prinzipiell als noch weiter reduzierbar. 	1	185-Yes,182-No,184-No,207-No	6d6715a1-5228-4ee2-acd0-311fc001be09
TQVSTD	Es besteht jedoch kein Anlass, aus einer ähnlichen Selbst- und Elterneinschätzung der Religiosität eine „Kopie“ des religiösen Verhaltens abzuleiten.	0	No	63adfa04-15c3-422b-a3b7-7495f134bf33
715HPH	 Um Klarheit über die vielschichtigen religiösen Entwicklungen der letzten 15 Jahre in Deutschland zu gewinnen, werden zunächst drei Haupttrends empirisch herausgearbeitet. 	0	No	039fdf11-76bc-45ee-a2c6-5be0456cfd78
UNIXKD	Deutliche Unterschiede zwischen Ost und West zeigen sich beispielsweise in der subjektiven Schichteinstufung (vgl. Habich und Noll 2008), darin, inwieweit man glaubt, seinen gerechten Anteil an der Verteilung des Wohlstands der Gesellschaft zu erhalten (Scheuer 2008) oder in der Wahrnehmung von Konﬂikten zwischen verschiedenen Gruppen in der Gesellschaft (vgl. Delhey 2000).	0	No	56b19fb1-d2cf-4e44-973a-b0ff3935c1d4
YYH7G1	 Eine derartige Relativierung des Leistungsprinzips durch Bedarfsgesichtspunkte befürworten im Jahre 2010 mit 58% der westdeutschen und 56% der ostdeutschen Befragten eine deutliche Mehrheit der Bevölkerung (Tabelle 2).	0	No	6513e280-a9fe-40ee-b034-5ba3af9b9a91
HR5JMA	 Während im Westen 78 % der Befragten mindestens in einem der Lebensbereiche über Kontakte mit Ausländern verfügen, haben 58% der Ostdeutschen in keinem der vier Bereiche Kontakte mit Ausländern. 	0	No	de18f772-a99f-4f1b-b055-9ffd2c213741
FRGYGR	Allerdings lassen sich diese Unterschiede keinesfalls pauschalieren. 	0	No	2eae1c86-130a-4745-951a-7ff9bdf7249e
HR5JMA	 Generell werden im Osten für alle diese Kontexte seltener Kontakte zu Ausländern berichtet, was angesichts des weitaus geringeren Ausländeranteils in den neuen Bundesländern – ca. 2% gegenüber ca. 9% im Westen – nicht verwundert. 	0	No	bfb49395-e2ba-4c7a-9d34-d7fbf8d62931
JEWJU2	 Auf der Ebene der Inhalte ist der Befund interessant, dass der Glaube an ein Leben nach dem Tod mit dem Alter signifikant abnimmt – im Alter zwischen 75 und 89 glauben die wenigsten an ein solches, 33,6% glauben wahrscheinlich oder ganz sicher daran gegenüber 48,4% bei den 30–44-Jährigen. 	1	640-Yes,643-No,644-No,645-No	290803d4-5248-41b5-a3d8-93829c5cc5cc
TQVSTD	Demographen beobachten seit Jahrzehnten auch in Deutschland einen negativen Zusammenhang von Geburtenzahl und Bildung - umso formal gebildeter die Menschen, umso niedriger die durchschnittliche Kinderzahl.	0	No	76989efd-8aa2-4696-8822-b20a5268f96a
UNIXKD	Die Angaben darüber, wie sich Personen in eine vorgegebene Rangordnung sozialer Schichten einstufen, geben vor allem Aufschlüsse darüber, wie verschiedene Bevölkerungsgruppen innerhalb der Gesellschaft ihren eigenen Status im Vergleich zu anderen wahrnehmen und bewerten, welchem sozialen Milieu sie sich zuordnen und aus welcher Perspektive sie am gesellschaftlichen Leben partizipieren (vgl. Noll 1998).	0	No	decf76d3-d324-43b8-9c6f-fb8369c3ef51
LAWXJA	Um dies zu zeigen, wurden Durchschnittswerte für drei Perioden berechnet, wobei jede Periode aus drei Erhebungen besteht.	0	No	80158515-485b-4399-b88c-feeed291eaac
GQZEMC	Zwar wurde auch der höchste Bildungsabschluss der Mütter erhoben, aber aus folgenden Gründen werden Frauen mit ihren Vätern verglichen und nicht mit den Müttern:	0	No	762e627f-9792-4453-a4c9-6002cf4fe2f3
CCDOYV	Hier werden konkrete Lebensrisiken angesprochen, wobei die Frage eher auf stabile wohlfahrtsstaatliche Orientierungen abstellt als auf (möglicherweise volatile) kurzfristige Veränderungswünsche.	0	No	03b1b02b-ae70-4f11-8c3d-8c3b23118511
HR5JMA	 Begegnungen zwischen Deutschen und Ausländern können in verschiedenen Lebensbereichen stattfinden, bei der Arbeit, in der Nachbarschaft, in der Familie oder im Freundes- und Bekanntenkreis.	1	274-Yes,275-Yes,276-Yes,277-Yes,253-No,257-No	abefdc85-dff0-4d45-8eea-8680708d991d
RSM5HH-LPKUTF	 Das bundesdeutsche Demokratiezufriedenheits-Durchschnittsniveau in der ALLBUS 2008 entsprach lediglich (etwa) der Ausprägung „etwas zufrieden mit der Demokratie in der Bundesrepublik Deutschland“. 	1	18-Yes,16-No,17-No	5acf843f-3f45-4501-abc9-619830b429a3
RSM5HH-LPKUTF	 Auch ist die redistributive Zustimmung in Ostdeutschland markant – um gut fünf Prozentpunkte – höher als in Westdeutschland (siehe Tabelle 4.3). 	0	No	c370ae98-4cd1-416a-a6fd-e08aa65deecf
TOCIUQ	Markus Demary, Volkswirt beim Institut der deutschen Wirtschaft Köln (IW), versuchte auf einem Symposium eine Antwort zu geben.	0	No	435809da-fea2-4f07-ad1a-a4a73b34c5ce
LAWXJA	Je nach Erhebungswelle schwankt die Anzahl der ungewichteten Beobachtungen zwischen 1.156 und 1.637 Arbeitnehmern.	0	No	86fc33e0-4303-4a51-a394-62aeb5ea815c
RYQOVR	 Heute sind 20% der Bevölkerung 65 Jahre oder älter. 	0	No	b4c57105-7578-441e-a50c-07c2d5e11a11
NEGGBA	Nur 29,7 % der Schuldner gehen einer Vollzeit-Beschäftigung nach, wiederum 31,3 % der Schuldner sind arbeitslos.	0	No	8e50399c-b1d5-4062-b38b-c24b1e037f9d
8LVAT7	 So haben Wissenschaftler und die Medien z.B. von der schrumpfenden Mittelschicht, einer wachsenden Unterschicht und deren Einstellungen und Verhaltensgewohnheiten, der Entstehung eines neuen Präkariats oder auch der in Deutschland besonders ausgeprägten Abhängigkeit der Bildungschancen von der sozialen Herkunft berichtet und damit lebhafte Diskussionen ausgelöst. 	0	No	a765235d-ff19-48f0-8a12-c60170e3a7c8
RSDCYN	Allgemeine Lebenszufriedenheit hat in unserem Fall jedoch 11 Kategorien, das bedeutet dass wir bevor wir die beiden logistischen Regressionsmodelle verwenden können, Lebenszufriedenheit dichotomisieren müssen.	1	545-Yes,18-No	874f3772-f9fe-42b3-9419-cb31e8cd9c4b
ACGAHQ	Im Gegensatz zum ökonomischen Kapital bildet diese Variable auch die wichtigste Kapitalform in Bourdieus Theoriensystem ab: das symbolische/legitimatorische Kapital. 	0	No	e71f0df8-3b95-458a-a64b-e9c2c0dcee25
BFRLPR	Subjektive Wahrnehmung von Wirtschaftslagen 	0	No	b0c15a91-1422-4a47-b5a7-8ef4329ed54c
TAQKHA	Alle Befunde1 deuten darauf hin, dass es sich bei Wahlabstinenz überwiegend um eine temporäre und nicht um eine dauerhafte Entscheidung handelt.	0	No	d2e4d4c0-a783-4a68-8e1b-1be5be1c28d9
LAWXJA	An diesem Tiefpunkt der Entwicklung waren nur noch 18 Prozent der Arbeitnehmer in Deutschland gewerkschaftlich organisiert.	1	1818-Yes,1819-No	bafab803-26c6-4832-ad6b-bc92b4bfe0f4
NEGGBA	Wird die Auswertung zur Staatsangehörigkeit getrennt für die drei Gebiete der Insolvenzstichprobe durchgeführt, ergibt sich dementsprechend für Ostdeutschland eine Ausländerquote von 0,6 %, für Hessen von 10,7 % und für Niedersachsen von 5,0 %. Hinsichtlich des Durchschnittsalters gilt ebenfalls, dass für Hessen der höchste Wert zu beobachten ist.	0	NoSkip	cecbe8bc-5e04-41c4-aea4-6751adb5e956
ALJCOL	Diese technologische Mobilität verfügt vom Schreibtischstuhl aus über eine virtuelle globale Reichweite. 	0	No	65dd5564-4105-47ff-a33b-4e4d74e9a609
NEGGBA	Allerdings kann nicht ausgeschlossen, dass es sich hierbei um ein Messproblem handelt: Im ALLBUS wird nur nach einer politischen Parteienmitgliedschaft gefragt, in der Verbraucherbefragung auch nach der Mitgliedschaft in einer politischen Organisation.	0	NoSkip	64e72cff-b4d3-4398-ad5a-b3038aeec04e
LAWXJA	Entsprechend sind nach Auswertungen der ALLBUS-Daten für 2012 knapp 68 Prozent der Gewerkschaftsmitglieder männlich.	1	1818-Yes,731-Yes,1819-No	f3747c26-54c5-4334-9751-af1d5add1989
8LVAT7	 Bei Betrachtung der differenzierten Schichtkategorien wird deutlich, dass auf die Unterschicht (West 3%, Ost 7%) und Oberschicht (West 0,5%, Ost 0,2%) in beiden Landesteilen nur marginale Bevölkerungsanteile entfallen, wenngleich sich auch bei der Betrachtung der „Randschichten“ die Tendenz zu einer höheren Einstufung der Westdeutschen manifestiert. 	0	No	e439c634-d078-47ad-88bd-c02e54efec2b
RSM5HH-LPKUTF	Bezüglich der Frage nach den aus Einkommensunterschieden resultierenden Leistungsanreizen zeigt sich eine tendenziell stärkere Befürwortung des bestehenden Zusammenhangs in den sozial privilegierteren Gruppen: Während nämlich im Jahre 2008 ca. 57 % im obersten Einkommensquintil diesem Zusammenhang ihre Zustimmung erteilten, waren dies im untersten Quintil lediglich gut 48 %.	1	205-Yes,204-No	b9c8ff22-355a-4c7a-8b9f-265019492df5
NEGGBA	Bei den meisten Aufstiegswegen ergeben sich keine bedeutsamen Unterschiede im Vergleich der beiden ALLBUS-Stichproben, was u.a. darauf schließen lässt, dass Ost-West-Unterschiede bzgl. der Aufstiegsgründe eher gering ausgeprägt sein dürften.	0	No	c584e501-86ca-425f-86e2-1a5dff66b0f3
YZTDWQ	Esoterische Überzeugungen und Ansätze der Lebensbewältigung sind heute selbstverständlicher Teil der Alltagskultur. 	0	No	4cc01776-6075-4cec-84a2-abc2f77af60c
NBRXEJ	In dieser Studie, die die Bevölkerung ab 18 Jahren in der Bundesrepublik Deutschland erfasst, finden sich die fünf im Jugendsurvey verwendeten Konzepte aus der politischen Kulturforschung vergleichbar wieder.	0	No	15cd0109-3364-4ba1-96a7-996e862a5ad7
YYH7G1	 Ob und wie soziale und ökonomische Ungleichheit die Wohlfahrt und Lebensqualität der Bürger beeinträchtigen, ist gegenwärtig Gegenstand intensiver und zum Teil auch kontroverser Diskussionen. 	0	No	e3fafbcd-cc49-400e-8305-a8c40f50c606
GCXAVY	Für alle Ehen liegen ebenfalls Informationen darüber vor, ob es sich um eine Erstehe handelt oder um eine Folgeehe, bei der ein oder beide Partner früher schon einmal verheiratet waren.	1	959-Yes,955-No	6b41cdb1-d7ad-455a-831c-300bfde1c1cc
NEGGBA	Im Vergleich zum ALLBUS fällt zudem der Anteil männlicher Befragter höher aus.	0	NoSkip	32dee959-465a-4066-acb8-239969182c8f
NEGGBA	Im Osten ist die Arbeitslosigkeit noch weiter verbreitet als im Westen; dennoch ergeben sich auch für Niedersachsen und Hessen hohe Quoten.	0	No	62dae7fd-f987-4650-8275-56f911268909
ALJCOL	Neben der grundsätzlichen Verfügung über einen Computer im Haushalt wird im Datenreport 1994 nach der Beschäftigung mit solch einem Gerät in der Freizeit gefragt. 	0	No	f6c70bf7-2720-4428-992d-e40ca32a3cc6
RYQOVR	In den Jahren 1984, 1986, 1988, 1990, 1991, 1992, 1996, 1998, 2002, 2004 und 2008 wurden im ALLBUS sowohl die bei der letzten Bundestagswahl abgegebene Zweitstimme, als auch die Wahlabsicht bei der nächsten Bundestagswahl abgefragt.	1	25-Yes,30-Yes,27-No,29-No	72d99742-0bc5-445a-ba84-b42a4ab807b4
FAGECO	Die zweite Komponente entspricht bei beiden Modellen der diskreten Gleichverteilung über die Ausprägungen der ordinalen Responsevariablen. 	0	No	3d51a68c-45c2-4e0d-95e8-283a1eb4ba0f
NEGGBA	Die Mittelwerte der Insolvenzstichprobe liegen durchweg über 1.5, d.h. die Mehrheit der Befragten stimmt den Aussagen zu.	0	No	176b36aa-d045-4a07-abef-e825e067af0e
YYH7G1	" Aber wenn die Behauptung zutreffen sollte, dass ""der Abbau von Ungleichheiten der beste Weg zu Verbesserung unserer sozialen Lebenswelt und damit der Lebensqualität für alle ist"" (Wilkinson/Pickett 2010: 44), muss eine Zunahme der Ungleichheit Besorgnis erwecken. "	0	No	d680a789-1d5d-4b68-9466-7df08f498e29
YYH7G1	 Der Aussage „nur wenn die Unterschiede im Einkommen und sozialen Ansehen groß genug sind, gibt es auch einen Anreiz für persönliche Leistung“ stimmten 2010 60% der Befragten zu, wobei die Zustimmung in Westdeutschland (62%) höher ausfällt als in Ostdeutschland (53%). 	1	205-Yes,204-No,210-No,213-No	54036e06-ff34-432f-a9a8-c7ffceaaac33
HR5JMA	 Rückschlüsse darauf lässt die Bewertung der Aussage zu, dass die in Deutschland lebenden Ausländer die hiesige Kultur bereichern. 	1	254-Yes,253-No,270-No	cd99e455-e2e6-4a22-8a64-cb4f1e755e60
TAQKHA	Neben dem gesteigerten politischen Interesse haben diese Personen ein höheres Bildungsniveau, eine stärkere Parteibindung, eine größere Akzeptanz der Wahlnorm und verfügen intensiver über das Gefühl, politisch wirken zu können.	0	No	d10855fd-9752-4781-8a9d-2918e83eb112
NBRXEJ	Davor war das Interesse der Jüngeren nur unmaßgeblich geringer.	0	No	5e3facd7-1908-453a-b1c2-d2b1c043eecb
FAGECO	Der genutzte Datensatz besteht aus Informationen zu 2946 Personen.	0	No	f67b1c1a-752a-4077-bbad-3cac48eab095
LAWXJA	In den letzten zehn Jahren kam es bei den Beschäftigten in Deutschland zu deutlichen Verschiebungen in der Altersstruktur.	0	No	ce988e1b-00d3-4344-81b8-d52443104e5b
HBNVVBM	Der relevante Ort der Mitgliedergewinnung ist zwar der Betrieb. 	0	No	bba1a784-db44-48d3-a362-9ab88cfd4d9c
HBNVVBM	Die Frage „Hat bei uns heute jeder die Möglichkeit, sich ganz nach seiner Begabung und seinen Fähigkeiten auszubilden?“ bejahten 25,8 Prozent der Organisierten und 35,0 Prozent der Nicht-Organisierten.	1	187-Yes,185-No	77736dce-f361-4a58-b01a-51bc58910ce6
RSM5HH-LPKUTF	 Damit einhergehend, ist die wahrgenommene Intensität des gesellschaftlich besonders relevanten Konfliktes zwischen Arm und Reich nicht unerheblich gewachsen. 	0	No	bd5c9642-45ed-4158-8c31-e0d4e2c352a5
HMWVUJ	Zwei Drittel würden sich an einer Unterschriftenaktion beteiligen.	1	72-Yes,61-No,69-No	6a77dd90-e11a-4448-afc9-d1e03aa805ac
ALJCOL	Fundamental für beide Aspekte ist di Entwicklung der Informationstechnologie und ihrer Anwendung im Internet. 	0	No	1d437d9c-bce4-43fd-a507-1291c290afbd
YZTDWQ	Die Ausgeprägtheit ihrer Religiosität schätzten die Befragten auf einer Skala von 1 („nicht religiös“) bis 10 („religiös“) im Mittel bei 5.79 ein (SD = 2.88, Range: 1 – 10).	1	580-Yes,581-No	c24b061a-c37d-4367-9ec9-9fdbf30a79b7
YZTDWQ	Beobachtet werden sie nicht nur bei Menschen, die sich außerhalb der Kirchen religiös verorten, sondern immer wieder auch bei Kirchenmitgliedern.	0	No	e1444c16-7fa4-426d-9890-df5a0e3f6bd7
YYH7G1	 Die Frage ob und wie sich die Wahrnehmung und Bewertung von Ungleichheit auf das individuelle subjektive Wohlbefinden auswirkt, wurde mithilfe von Regressionsanalysen geprüft (Tabelle 3). 	0	No	16c0c903-ba75-4d54-a3d1-d9dde50a7f70
FAGECO	In Abbildung 5.9 sind die absoluten Häufigkeiten der einzelnen Kategorien der Variablen „healthsys“ zu sehen.	0	No	f530ed11-938a-4ef1-a078-cbb1cd1cd5bf
TQVSTD	Für die Annahme, dass steigende allgemeine Bildung generell zu abnehmender Religiosität führe, ist damit weiterhin kein eindeutiger Zusammenhang erkennbar.	0	No	58e2baea-e4f9-4be6-9d1b-0ad55c823645
YYH7G1	Erwartungsgemäß nimmt die Zustimmung zu einer Relativierung des Leistungsprinzips durch Bedarfskriterien mit steigendem Haushaltseinkommen ab. 	0	No	b8fd1a4d-7286-4472-9639-cfedfb06709a
LAWXJA	Anhaltend gewachsen ist der Anteil der über 50-Jährigen: Diese Altersgruppe stellte im Zeitraum 1994 bis 2000 nur jeden fünften Gewerkschafter (21 Prozent), zwischen 2008 und 2012 aber mehr als jeden dritten (36 Prozent).	0	NoSkip	50d708db-ccc6-4a75-8b8c-56883d24f645
NEGGBA	Am höchsten fällt die Zustimmung hinsichtlich des ersten und des dritten Items aus, die beinhalten, dass die Situation der einfachen Leute schlechter wird und dass sich die Politiker nicht für die einfachen Leute interessieren.	1	684-Yes,686-Yes,685-No	bd40775b-efd4-409e-9681-5bcff661d3fc
HR5JMA	 Die eine Frage zielt darauf ab, wie angenehm oder unangenehm es dem Befragten wäre, einen Angehörigen der jeweiligen Fremdgruppe als Nachbarn zu haben, die andere darauf, wie (un-)angenehm es ihm wäre, wenn ein Angehöriger der jeweiligen Gruppe in seine Familie einheiraten würde. 	0	No	1b3a5435-ffb4-4c06-8462-ab1df396acd9
TAQKHA	Die Nichtwählerforschung in repräsentativen Umfragen hat eine Reihe von Problemen. 	0	No	0a66a61d-36b2-4d8e-a2d2-46bd6ec69851
YZTDWQ	Ergänzende korrelative Analysen zum Verhältnis von Zentralität der Religiosität sowie Gottesbild und Haltung gegenüber Esoterik ergeben schwache, jedoch durchweg konsistente Zusammenhänge.	0	No	82958413-f9db-45b0-926d-695b021ecbc8
TAQKHA	Dies hängt hochgradig mit einer fehlenden Bindung an Parteien zusammen. 	0	No	c7bea291-2c4a-4b04-8b79-82c5c2639530
BVYIFS	Sie stellt sich explizit gegen eine Unitarisierung, d.h. primär nationalstaatliche Ausrichtung von citizenship.	0	No	9bbafcb8-c4c3-4214-a4e0-1882b1b679b7
715HPH	" Der ""Aufschwung an außerkirchlicher Religiosität"" sei nicht in der Lage, die ""Verluste zu kompensieren, die die traditionalen Formen der Religion hinzunehmen haben""."	0	No	c0b479c1-870d-4360-b4cd-0dd42f147ce1
TAQKHA	Allerdings steigt die Wahlabstinenz auf allen Wahlebenen, wenn auch nicht kontinuierlich und gleichförmig. 	0	No	a8e77554-a1f8-4970-b9a7-8951e19a7182
